csv_path,timestep_start,annotation
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BlackBlack_Nintendo_3DSXL_Elastic_medium_upsampled.csv,2160,Target object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BlackBlack_Nintendo_3DSXL_Elastic_medium_upsampled.csv,2430,Target object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BlackBlack_Nintendo_3DSXL_Elastic_medium_upsampled.csv,2700,The object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Melissa_Doug_Pound_and_Roll_Elastic_hard_upsampled.csv,0,"Gripping mechanism reaching towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Melissa_Doug_Pound_and_Roll_Elastic_hard_upsampled.csv,270,"Gripper grasping target object, using heavy force, causing substantial-yielding, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Melissa_Doug_Pound_and_Roll_Elastic_hard_upsampled.csv,540,"Gripper continue clasping target object, using strong force, causing substantial-yielding, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Melissa_Doug_Pound_and_Roll_Elastic_hard_upsampled.csv,810,"Fingers lifting target object, using strong contact, causing significant-compression, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Melissa_Doug_Pound_and_Roll_Elastic_hard_upsampled.csv,1080,"Gripper turning item, by an angle of 30.0 degrees, using strong contact, causing strong-resistance, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Melissa_Doug_Pound_and_Roll_Elastic_hard_upsampled.csv,1350,"Fingers continue rotating the object, by an angle of 30.0 degrees, using heavy force, causing rigid-contact, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Melissa_Doug_Pound_and_Roll_Elastic_hard_upsampled.csv,1620,"Gripping mechanism holding position of the object, maintaining a stable hold, using strong contact, causing rigid-contact."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Melissa_Doug_Pound_and_Roll_Elastic_hard_upsampled.csv,1890,The object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Melissa_Doug_Pound_and_Roll_Elastic_hard_upsampled.csv,2160,Item has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Melissa_Doug_Pound_and_Roll_Elastic_hard_upsampled.csv,2430,Item has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Melissa_Doug_Pound_and_Roll_Elastic_hard_upsampled.csv,2700,Target object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_soft_upsampled.csv,0,"End-effector advancing towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_soft_upsampled.csv,270,"Gripper capturing the object, using soft contact, causing soft-deformation, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_soft_upsampled.csv,540,"Gripping mechanism continue gripping the object, using minimal force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_soft_upsampled.csv,810,"End-effector lifting item, using slight force, causing cushioned-contact, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_soft_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using gentle force, causing cushioned-contact, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_soft_upsampled.csv,1350,"End-effector continue rotating item, by an angle of 45.0 degrees, using soft contact, causing soft-deformation, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_soft_upsampled.csv,1620,Target object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_soft_upsampled.csv,1890,Item has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_soft_upsampled.csv,2160,Item has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_soft_upsampled.csv,2430,Item has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_soft_upsampled.csv,2700,The object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_medium_upsampled.csv,0,"Gripper positioning towards item, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_medium_upsampled.csv,270,"End-effector capturing the object, using steady force, causing moderate-compression, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_medium_upsampled.csv,540,"Fingers continue clamping item, using steady force, causing balanced-yielding, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_medium_upsampled.csv,810,"Gripping mechanism lifting item, using moderate force, causing steady-resistance, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_medium_upsampled.csv,1080,"End-effector twisting item, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_medium_upsampled.csv,1350,"Gripper continue turning target object, by an angle of 30.0 degrees, using balanced pressure, causing controlled-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_medium_upsampled.csv,1620,Target object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_medium_upsampled.csv,1890,Item has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_medium_upsampled.csv,2160,Target object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_medium_upsampled.csv,2430,Target object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_medium_upsampled.csv,2700,The object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BAGEL_WITH_CHEESE_Elastic_medium_upsampled.csv,0,"End-effector preparing towards target object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BAGEL_WITH_CHEESE_Elastic_medium_upsampled.csv,270,"End-effector securing the object, using steady force, causing moderate-compression, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BAGEL_WITH_CHEESE_Elastic_medium_upsampled.csv,540,"End-effector continue securing target object, using controlled pressure, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BAGEL_WITH_CHEESE_Elastic_medium_upsampled.csv,810,"Fingers elevating item, using firm contact, causing moderate-compression, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BAGEL_WITH_CHEESE_Elastic_medium_upsampled.csv,1080,"Gripping mechanism twisting the object, by an angle of 45.0 degrees, using steady force, causing moderate-compression, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BAGEL_WITH_CHEESE_Elastic_medium_upsampled.csv,1350,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BAGEL_WITH_CHEESE_Elastic_medium_upsampled.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BAGEL_WITH_CHEESE_Elastic_medium_upsampled.csv,1890,The object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BAGEL_WITH_CHEESE_Elastic_medium_upsampled.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BAGEL_WITH_CHEESE_Elastic_medium_upsampled.csv,2430,Target object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BAGEL_WITH_CHEESE_Elastic_medium_upsampled.csv,2700,Item has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_soft_upsampled.csv,0,"End-effector aligning towards item, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_soft_upsampled.csv,270,"Gripping mechanism capturing item, using cushioned pressure, causing gentle-compression, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_soft_upsampled.csv,540,"Gripping mechanism continue holding item, using light pressure, causing lightly-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_soft_upsampled.csv,810,"Gripper lifting item, using soft contact, causing slight-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_soft_upsampled.csv,1080,"Gripper rotating item, by an angle of 30.0 degrees, using subtle force, causing gentle-compression, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_soft_upsampled.csv,1350,"Fingers continue rotating item, by an angle of 30.0 degrees, using gentle force, causing slight-yielding, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_soft_upsampled.csv,1620,"End-effector pausing motion of item, maintaining a stable hold, using gentle force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_soft_upsampled.csv,1890,"Gripper turning item, by an angle of 30.0 degrees, using light pressure, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_soft_upsampled.csv,2160,"Gripper continue rotating item, by an angle of 30.0 degrees, using minimal force, causing gentle-compression, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_soft_upsampled.csv,2430,The object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_soft_upsampled.csv,2700,Item has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Canon_CL_41_Remanufactured_Ink_Cartridge_TriColor_Elastic_soft_upsampled.csv,0,"Gripping mechanism initiating towards target object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Canon_CL_41_Remanufactured_Ink_Cartridge_TriColor_Elastic_soft_upsampled.csv,270,"Gripping mechanism securing target object, using light pressure, causing gentle-compression, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Canon_CL_41_Remanufactured_Ink_Cartridge_TriColor_Elastic_soft_upsampled.csv,540,"Gripper continue securing the object, using slight force, causing slight-yielding, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Canon_CL_41_Remanufactured_Ink_Cartridge_TriColor_Elastic_soft_upsampled.csv,810,"Gripping mechanism picking up target object, using soft contact, causing minimal-resistance, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Canon_CL_41_Remanufactured_Ink_Cartridge_TriColor_Elastic_soft_upsampled.csv,1080,"Fingers turning item, by an angle of 45.0 degrees, using minimal force, causing lightly-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Canon_CL_41_Remanufactured_Ink_Cartridge_TriColor_Elastic_soft_upsampled.csv,1350,"Gripper holding position of target object, maintaining a stable hold, using light pressure, causing gentle-compression."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Canon_CL_41_Remanufactured_Ink_Cartridge_TriColor_Elastic_soft_upsampled.csv,1620,"Gripper continue maintaining hold of item, maintaining a stable hold, using subtle force, causing gentle-compression."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Canon_CL_41_Remanufactured_Ink_Cartridge_TriColor_Elastic_soft_upsampled.csv,1890,"Gripping mechanism rotating the object, by an angle of 45.0 degrees, using gentle force, causing gentle-compression, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Canon_CL_41_Remanufactured_Ink_Cartridge_TriColor_Elastic_soft_upsampled.csv,2160,"Fingers continue turning item, by an angle of 45.0 degrees, using subtle force, causing soft-deformation, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Canon_CL_41_Remanufactured_Ink_Cartridge_TriColor_Elastic_soft_upsampled.csv,2430,"End-effector maintaining hold of target object, maintaining a stable hold, using slight force, causing minimal-resistance."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Canon_CL_41_Remanufactured_Ink_Cartridge_TriColor_Elastic_soft_upsampled.csv,2700,"Gripping mechanism coming to rest with item, using contactless method, causing form-conservation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BAGEL_WITH_CHEESE_Elastic_soft_upsampled.csv,0,"End-effector aligning towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BAGEL_WITH_CHEESE_Elastic_soft_upsampled.csv,270,"End-effector clamping target object, using cushioned pressure, causing slight-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BAGEL_WITH_CHEESE_Elastic_soft_upsampled.csv,540,"End-effector continue gripping the object, using slight force, causing minimal-resistance, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BAGEL_WITH_CHEESE_Elastic_soft_upsampled.csv,810,"Gripper lifting target object, using cushioned pressure, causing soft-deformation, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BAGEL_WITH_CHEESE_Elastic_soft_upsampled.csv,1080,"Gripping mechanism turning item, by an angle of 45.0 degrees, using light pressure, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BAGEL_WITH_CHEESE_Elastic_soft_upsampled.csv,1350,"Gripping mechanism pausing motion of item, maintaining a stable hold, using minimal force, causing soft-deformation."
